kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentHeight(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=453, susp=Infinity]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentHeight(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=452, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=448, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=446, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=445, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=442, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=441, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=440, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=437, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=430, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=429, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=428, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=427, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=426, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=425, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=424, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=423, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=422, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentHeight(D)D 0.0, lineNumber=404, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentHeight(D)D 0.0, lineNumber=403, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentHeight(D)D 0.0, lineNumber=402, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentHeight(D)D 0.0, lineNumber=401, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(D)D 0.0, lineNumber=386, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(D)D 0.0, lineNumber=385, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(D)D 0.0, lineNumber=384, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentWidth(D)D 0.0, lineNumber=383, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trimHeight(D)D 0.0, lineNumber=523, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{trimWidth(D)D 0.0, lineNumber=501, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getHeightRange()Lorg/jfree/data/Range; 0.0, lineNumber=206, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getWidthRange()Lorg/jfree/data/Range; 0.0, lineNumber=179, susp=0.031746031746031744]
kali-susp:Candidate [className=org.jfree.chart.block.BlockContainer, methodName=org.jfree.chart.block.BlockContainer{clear()V 0.0, lineNumber=169, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.block.BlockContainer, methodName=org.jfree.chart.block.BlockContainer{clear()V 0.0, lineNumber=168, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.Size2D, methodName=org.jfree.chart.util.Size2D{getWidth()D 0.0, lineNumber=92, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=419, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{toContentConstraint(Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/block/RectangleConstraint; 0.0, lineNumber=416, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightInset(D)D 0.0, lineNumber=475, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightInset(D)D 0.0, lineNumber=472, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightInset(D)D 0.0, lineNumber=471, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftInset(D)D 0.0, lineNumber=445, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftInset(D)D 0.0, lineNumber=442, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftInset(D)D 0.0, lineNumber=441, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomInset(D)D 0.0, lineNumber=415, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomInset(D)D 0.0, lineNumber=412, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomInset(D)D 0.0, lineNumber=411, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopInset(D)D 0.0, lineNumber=385, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopInset(D)D 0.0, lineNumber=382, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopInset(D)D 0.0, lineNumber=381, susp=0.03125]
kali-susp:Candidate [className=org.jfree.chart.util.Size2D, methodName=org.jfree.chart.util.Size2D{getHeight()D 0.0, lineNumber=110, susp=0.03076923076923077]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getHeight()D 0.0, lineNumber=197, susp=0.03076923076923077]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getWidth()D 0.0, lineNumber=170, susp=0.03076923076923077]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalHeight(D)D 0.0, lineNumber=493, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalHeight(D)D 0.0, lineNumber=492, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalHeight(D)D 0.0, lineNumber=491, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalHeight(D)D 0.0, lineNumber=490, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalHeight(D)D 0.0, lineNumber=489, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalWidth(D)D 0.0, lineNumber=478, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalWidth(D)D 0.0, lineNumber=477, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalWidth(D)D 0.0, lineNumber=476, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalWidth(D)D 0.0, lineNumber=475, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{calculateTotalWidth(D)D 0.0, lineNumber=474, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{extendHeight(D)D 0.0, lineNumber=535, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{extendWidth(D)D 0.0, lineNumber=512, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getHeightConstraintType()Lorg/jfree/chart/block/LengthConstraintType; 0.0, lineNumber=215, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.block.RectangleConstraint, methodName=org.jfree.chart.block.RectangleConstraint{getWidthConstraintType()Lorg/jfree/chart/block/LengthConstraintType; 0.0, lineNumber=188, susp=0.030303030303030304]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightOutset(D)D 0.0, lineNumber=490, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightOutset(D)D 0.0, lineNumber=487, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateRightOutset(D)D 0.0, lineNumber=486, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftOutset(D)D 0.0, lineNumber=460, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftOutset(D)D 0.0, lineNumber=457, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateLeftOutset(D)D 0.0, lineNumber=456, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomOutset(D)D 0.0, lineNumber=430, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomOutset(D)D 0.0, lineNumber=427, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateBottomOutset(D)D 0.0, lineNumber=426, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopOutset(D)D 0.0, lineNumber=400, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopOutset(D)D 0.0, lineNumber=397, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{calculateTopOutset(D)D 0.0, lineNumber=396, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.chart.block.BlockBorder, methodName=org.jfree.chart.block.BlockBorder{getInsets()Lorg/jfree/chart/util/RectangleInsets; 0.0, lineNumber=145, susp=0.029850746268656716]
kali-susp:Candidate [className=org.jfree.data.Range, methodName=org.jfree.data.Range{getUpperBound()D 0.0, lineNumber=108, susp=0.009345794392523364]
kali-susp:Candidate [className=org.jfree.data.Range, methodName=org.jfree.data.Range{getLowerBound()D 0.0, lineNumber=99, susp=0.009345794392523364]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setBaseSectionPaint(Ljava/awt/Paint;)V 0.0, lineNumber=960, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getBaseSectionPaint()Ljava/awt/Paint; 0.0, lineNumber=947, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=3034, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=3026, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=3019, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=3016, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=3013, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=3009, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=3005, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2999, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2996, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2993, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2990, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2978, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2974, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2970, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2966, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2962, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2959, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2956, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2952, susp=0.0]
