kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{dqd(II)V 0.0, lineNumber=1415, susp=1.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1490, susp=0.11111111111111116]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1489, susp=0.11111111111111116]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1488, susp=0.11111111111111116]
kali-susp:Candidate [className=org.apache.commons.math.distribution.PoissonDistributionImpl, methodName=org.apache.commons.math.distribution.PoissonDistributionImpl{cumulativeProbability(I)D 0.0, lineNumber=135, susp=0.11111111111111116]
kali-susp:Candidate [className=org.apache.commons.math.distribution.PoissonDistributionImpl, methodName=org.apache.commons.math.distribution.PoissonDistributionImpl{cumulativeProbability(I)D 0.0, lineNumber=132, susp=0.11111111111111116]
kali-susp:Candidate [className=org.apache.commons.math.distribution.PoissonDistributionImpl, methodName=org.apache.commons.math.distribution.PoissonDistributionImpl{cumulativeProbability(I)D 0.0, lineNumber=129, susp=0.11111111111111116]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquareTest([D[J)D 0.0, lineNumber=117, susp=0.11111111111111116]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquareTest([D[J)D 0.0, lineNumber=116, susp=0.11111111111111116]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaQ(DDDI)D 0.0, lineNumber=247, susp=0.11111111111111116]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1102, susp=0.09999999999999998]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1101, susp=0.09999999999999998]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1099, susp=0.09999999999999998]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1096, susp=0.09999999999999998]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1094, susp=0.09999999999999998]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1085, susp=0.09999999999999998]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1524, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1522, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1521, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1518, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1504, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1503, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1479, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1476, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1475, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{findEigenvalues()V 0.0, lineNumber=667, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{findEigenvalues()V 0.0, lineNumber=666, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{getNorm()D 0.0, lineNumber=909, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{getNorm()D 0.0, lineNumber=907, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{getNorm()D 0.0, lineNumber=906, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{getNorm()D 0.0, lineNumber=905, susp=0.09090909090909094]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{setDistribution(Lorg/apache/commons/math/distribution/ChiSquaredDistribution;)V 0.0, lineNumber=424, susp=0.08333333333333337]
kali-susp:Candidate [className=org.apache.commons.math.distribution.AbstractIntegerDistribution, methodName=org.apache.commons.math.distribution.AbstractIntegerDistribution{cumulativeProbability(II)D 0.0, lineNumber=138, susp=0.07692307692307687]
kali-susp:Candidate [className=org.apache.commons.math.distribution.PoissonDistributionImpl, methodName=org.apache.commons.math.distribution.PoissonDistributionImpl{setNormal(Lorg/apache/commons/math/distribution/NormalDistribution;)V 0.0, lineNumber=194, susp=0.0714285714285714]
kali-susp:Candidate [className=org.apache.commons.math.distribution.PoissonDistributionImpl, methodName=org.apache.commons.math.distribution.PoissonDistributionImpl{setMean(D)V 0.0, lineNumber=94, susp=0.0714285714285714]
kali-susp:Candidate [className=org.apache.commons.math.distribution.PoissonDistributionImpl, methodName=org.apache.commons.math.distribution.PoissonDistributionImpl{setMean(D)V 0.0, lineNumber=93, susp=0.0714285714285714]
kali-susp:Candidate [className=org.apache.commons.math.distribution.PoissonDistributionImpl, methodName=org.apache.commons.math.distribution.PoissonDistributionImpl{setMean(D)V 0.0, lineNumber=92, susp=0.0714285714285714]
kali-susp:Candidate [className=org.apache.commons.math.distribution.PoissonDistributionImpl, methodName=org.apache.commons.math.distribution.PoissonDistributionImpl{setMean(D)V 0.0, lineNumber=88, susp=0.0714285714285714]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{addValue(J)V 0.0, lineNumber=176, susp=0.06666666666666665]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{nextGaussian(DD)D 0.0, lineNumber=447, susp=0.06666666666666665]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{nextGaussian(DD)D 0.0, lineNumber=443, susp=0.06666666666666665]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1036, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1035, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1034, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1030, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1029, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1028, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{goodStep(II)I 0.0, lineNumber=1027, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{dqd(II)V 0.0, lineNumber=1356, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{nextUniform(DD)D 0.0, lineNumber=506, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{nextUniform(DD)D 0.0, lineNumber=502, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{nextUniform(DD)D 0.0, lineNumber=501, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{nextUniform(DD)D 0.0, lineNumber=498, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{nextUniform(DD)D 0.0, lineNumber=493, susp=0.0625]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{updateSigma(D)V 0.0, lineNumber=1691, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{updateSigma(D)V 0.0, lineNumber=1690, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{updateSigma(D)V 0.0, lineNumber=1689, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{updateSigma(D)V 0.0, lineNumber=1687, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{updateSigma(D)V 0.0, lineNumber=1686, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{updateSigma(D)V 0.0, lineNumber=1685, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{updateSigma(D)V 0.0, lineNumber=1684, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{updateSigma(D)V 0.0, lineNumber=1683, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1527, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1461, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1460, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1459, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1458, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1457, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1455, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1453, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1452, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1451, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1446, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1445, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1439, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1435, susp=0.05882352941176472]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1434, susp=0.05882352941176472]
