kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getLegendItems()Lorg/jfree/chart/LegendItemCollection; 0.0, lineNumber=2613, susp=1.0]
kali-susp:Candidate [className=org.jfree.chart.title.TextTitle, methodName=org.jfree.chart.title.TextTitle{arrange(Ljava/awt/Graphics2D;Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=439, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{drawTitle(Lorg/jfree/chart/title/Title;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Z)Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=1309, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{drawTitle(Lorg/jfree/chart/title/Title;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Z)Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=1308, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{drawTitle(Lorg/jfree/chart/title/Title;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Z)Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=1306, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{drawTitle(Lorg/jfree/chart/title/Title;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Z)Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=1305, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{createAlignedRectangle2D(Lorg/jfree/chart/util/Size2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/util/HorizontalAlignment;Lorg/jfree/chart/util/VerticalAlignment;)Ljava/awt/geom/Rectangle2D; 0.0, lineNumber=1252, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/ChartRenderingInfo;)V 0.0, lineNumber=1197, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/ChartRenderingInfo;)V 0.0, lineNumber=1195, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FLorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=165, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.text.TextBlock, methodName=org.jfree.chart.text.TextBlock{setLineAlignment(Lorg/jfree/chart/util/HorizontalAlignment;)V 0.0, lineNumber=108, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.text.TextBlock, methodName=org.jfree.chart.text.TextBlock{setLineAlignment(Lorg/jfree/chart/util/HorizontalAlignment;)V 0.0, lineNumber=105, susp=0.1796053020267749]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setInsets(Lorg/jfree/chart/util/RectangleInsets;Z)V 0.0, lineNumber=524, susp=0.1690308509457033]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setInsets(Lorg/jfree/chart/util/RectangleInsets;Z)V 0.0, lineNumber=523, susp=0.1690308509457033]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setInsets(Lorg/jfree/chart/util/RectangleInsets;Z)V 0.0, lineNumber=522, susp=0.1690308509457033]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setInsets(Lorg/jfree/chart/util/RectangleInsets;Z)V 0.0, lineNumber=519, susp=0.1690308509457033]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{drawTitle(Lorg/jfree/chart/title/Title;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Z)Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=1344, susp=0.15617376188860607]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{drawTitle(Lorg/jfree/chart/title/Title;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Z)Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=1343, susp=0.15617376188860607]
kali-susp:Candidate [className=org.jfree.chart.block.BlockResult, methodName=org.jfree.chart.block.BlockResult{getEntityCollection()Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=67, susp=0.15617376188860607]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleInsets, methodName=org.jfree.chart.util.RectangleInsets{equals(Ljava/lang/Object;)Z 0.0, lineNumber=192, susp=0.15075567228888181]
kali-susp:Candidate [className=org.jfree.chart.text.TextBlock, methodName=org.jfree.chart.text.TextBlock{calculateOffsets(Lorg/jfree/chart/text/TextBlockAnchor;DD)[F 0.0, lineNumber=274, susp=0.1414213562373095]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=271, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=269, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=268, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=252, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=251, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=248, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=247, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=245, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=244, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=243, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=242, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=241, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{nextLineBreak(Ljava/lang/String;IFLjava/text/BreakIterator;Lorg/jfree/chart/text/TextMeasurer;)I 0.0, lineNumber=239, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=197, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=196, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=195, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=193, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=192, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=191, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=190, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=189, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=188, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=187, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.TextUtilities, methodName=org.jfree.chart.text.TextUtilities{createTextBlock(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;FILorg/jfree/chart/text/TextMeasurer;)Lorg/jfree/chart/text/TextBlock; 0.0, lineNumber=186, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.G2TextMeasurer, methodName=org.jfree.chart.text.G2TextMeasurer{getStringWidth(Ljava/lang/String;II)F 0.0, lineNumber=79, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.G2TextMeasurer, methodName=org.jfree.chart.text.G2TextMeasurer{getStringWidth(Ljava/lang/String;II)F 0.0, lineNumber=78, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.G2TextMeasurer, methodName=org.jfree.chart.text.G2TextMeasurer{getStringWidth(Ljava/lang/String;II)F 0.0, lineNumber=76, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.text.G2TextMeasurer, methodName=org.jfree.chart.text.G2TextMeasurer{getStringWidth(Ljava/lang/String;II)F 0.0, lineNumber=75, susp=0.13736056394868904]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{drawBackgroundImage(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=1005, susp=0.12909944487358055]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{fillBackground(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=990, susp=0.12909944487358055]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{fillBackground(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=989, susp=0.12909944487358055]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{fillBackground(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=988, susp=0.12909944487358055]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{fillBackground(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=986, susp=0.12909944487358055]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{fillBackground(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=985, susp=0.12909944487358055]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{fillBackground(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=970, susp=0.12909944487358055]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{fillBackground(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=969, susp=0.12909944487358055]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{fillBackground(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=966, susp=0.12909944487358055]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{fillBackground(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=963, susp=0.12909944487358055]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{fetchLegendItems()V 0.0, lineNumber=399, susp=0.1270001270001905]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=521, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=520, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=518, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=517, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=516, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=515, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=514, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=513, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=511, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=510, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=509, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=508, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object; 0.0, lineNumber=507, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{arrange(Ljava/awt/Graphics2D;Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=471, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{arrange(Ljava/awt/Graphics2D;Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=470, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{arrange(Ljava/awt/Graphics2D;Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/chart/util/Size2D; 0.0, lineNumber=469, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{fetchLegendItems()V 0.0, lineNumber=398, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{fetchLegendItems()V 0.0, lineNumber=397, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{fetchLegendItems()V 0.0, lineNumber=396, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{fetchLegendItems()V 0.0, lineNumber=391, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{fetchLegendItems()V 0.0, lineNumber=390, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{fetchLegendItems()V 0.0, lineNumber=389, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.title.LegendTitle, methodName=org.jfree.chart.title.LegendTitle{fetchLegendItems()V 0.0, lineNumber=388, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{drawTitle(Lorg/jfree/chart/title/Title;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Z)Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=1318, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{drawTitle(Lorg/jfree/chart/title/Title;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Z)Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=1317, susp=0.1259881576697424]
kali-susp:Candidate [className=org.jfree.chart.JFreeChart, methodName=org.jfree.chart.JFreeChart{drawTitle(Lorg/jfree/chart/title/Title;Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Z)Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=1315, susp=0.1259881576697424]
